350
16 70
20 39 25426
35 31 194319
19 13 40741
5 38 90639
14 8 111386
18 31 169766
27 34 30691
16 34 144547
10 13 226902
22 25 287935
23 36 430383
10 36 174705
29 34 290878
13 11 186775
16 20 281711
30 38 141343
28 1 162485
4 22 274909
30 11 219288
14 21 159038
39 38 217606
27 26 285078
33 20 306398
33 31 119101
34 12 60745
33 32 226641
36 1 118890
16 4 266994
29 5 249389
21 32 8975
22 42 368583
40 25 339239
23 4 540196
14 33 336686
24 23 507375
36 19 126874
41 42 395891
34 6 183840
33 19 209204
13 15 269034
27 8 238929
24 10 311018
36 42 272209
11 6 253666
31 15 219672
25 41 257296
36 38 182018
31 22 69277
22 35 180382
42 19 399083
17 35 166592
35 20 184486
30 18 360234
1 25 365288
14 29 246787
23 21 412027
10 21 164937
24 1 284702
40 24 344708
2 6 319320
42 38 231895
11 28 144237
13 9 300248
24 33 361816
26 32 293096
20 11 207730
7 16
1 5 642169
2 1 234626
4 6 927208
4 5 476943
4 2 438774
6 2 488428
7 4 701859
1 3 275884
6 5 882448
7 6 622562
1 4 673400
4 3 853850
5 7 505445
3 2 415076
2 7 263085
6 1 253802
22 185
5 22 257301
7 14 244876
1 9 215305
1 16 236562
6 3 244179
7 22 280094
1 12 197545
5 13 130070
20 18 189110
16 5 227379
6 13 189162
19 20 242443
10 18 293840
11 14 155384
4 14 333415
11 17 282054
19 6 250730
11 9 137137
16 9 213087
9 2 167339
10 21 67982
7 3 22768
11 12 120366
8 22 300668
17 10 233420
21 20 36748
3 16 92207
14 17 126670
18 15 227248
14 18 272498
9 4 260961
4 15 304562
10 12 117030
22 19 362477
16 17 233181
13 7 151563
20 3 197176
16 10 239
12 9 257503
5 9 242013
17 15 359579
20 8 208278
5 17 241098
15 6 199165
20 16 104969
12 20 12300
18 7 195827
19 10 164647
17 13 111028
5 21 159158
8 18 160838
1 6 102323
5 11 223428
4 5 401459
20 17 265088
15 2 262997
6 18 28083
19 2 242485
11 20 108066
18 9 289545
13 20 154060
20 1 185245
7 6 221411
3 18 218595
10 5 227140
4 2 292694
3 22 257326
19 11 240358
13 15 306185
17 22 305505
6 5 145554
18 12 201410
12 13 166360
4 20 286097
14 13 237698
11 16 75950
2 14 245480
18 11 259560
20 15 171134
15 5 344719
19 17 216584
12 22 252430
20 5 195906
12 19 254743
22 15 367078
20 14 152529
6 10 307666
15 19 311826
2 8 88052
18 19 222647
17 4 411504
7 1 121587
2 13 152167
10 20 104730
22 14 412328
14 9 226751
4 16 253981
22 13 300909
9 15 360505
18 21 225858
9 3 189503
2 5 165441
21 22 301478
16 22 349533
21 11 71318
22 20 264730
5 3 187586
18 1 74240
8 3 111424
15 7 262393
8 14 255596
17 12 277388
8 4 278243
1 2 122191
10 3 92446
7 21 165635
16 21 68221
1 21 202389
3 12 209476
19 14 89914
15 10 147657
9 20 245203
21 15 207882
3 17 140974
12 16 117269
3 15 239625
5 8 123230
9 19 136837
9 13 270398
21 9 208455
4 1 414885
16 19 164408
3 11 168157
1 13 86839
1 15 301488
9 7 166735
19 4 388890
18 17 165675
7 19 241881
1 14 198258
7 12 214683
1 19 148407
6 14 287084
13 3 174331
3 2 23372
2 12 214079
12 15 183434
4 22 493215
14 3 267644
3 21 160428
8 15 323580
4 10 254220
13 11 188630
21 2 165031
7 8 88656
7 10 115214
15 14 323663
10 11 76189
17 2 118810
22 18 139830
16 7 114975
6 4 325302
1 10 236801
21 4 249349
6 9 317628
4 13 366661
16 6 307427
12 6 229493
13 21 117312
22 2 280698
2 10 115818
11 7 188868
9 8 232041
17 9 284941
9 10 213326
13 10 158528
8 11 100212
4 7 293298
4 18 353385
7 17 118206
13 8 240219
4 3 316066
4 12 298397
15 11 223372
8 12 220578
27 205
19 12 402881
26 25 296741
23 14 228766
1 7 198526
5 21 40439
3 2 43714
7 27 320646
3 17 244137
5 3 35915
10 3 66378
5 19 358123
26 13 112644
6 25 457255
6 10 325727
10 19 294919
20 21 183189
7 17 253476
2 5 79629
22 17 174990
8 13 235829
3 18 127795
18 19 450003
16 14 259021
4 12 252184
5 27 162070
21 15 272782
23 17 277574
15 23 265467
15 17 308131
14 8 333215
18 20 162648
22 21 73671
15 5 313221
18 26 198655
12 17 324810
26 9 154305
27 4 216559
21 1 152153
22 12 149820
14 19 493299
6 16 307917
26 14 121303
10 13 257804
9 12 174844
2 24 260024
23 21 186863
6 27 385504
15 12 351705
16 8 383465
10 2 110092
2 26 195420
17 11 227363
23 11 108313
23 27 303924
17 13 115549
27 1 273784
22 18 196942
16 25 348324
19 26 467667
14 24 184375
24 25 177642
2 15 277240
16 1 99061
26 23 179477
20 3 187713
8 24 258271
11 7 159039
6 7 406165
3 24 216310
3 6 259349
10 21 61854
3 22 69147
23 19 504547
14 7 209158
13 3 212795
20 4 16202
3 1 147629
11 1 109841
17 20 192186
10 26 209036
5 17 280052
8 21 339421
1 25 335398
14 5 250322
16 7 288129
19 22 303927
13 9 227342
14 4 101498
20 24 99079
11 24 134256
18 24 88515
15 6 443910
27 25 434350
13 11 111814
11 19 502112
16 5 73165
11 26 71184
12 23 263012
7 3 239561
15 7 213455
1 4 90866
26 6 318310
14 25 346030
20 15 121997
1 26 110671
21 2 48238
20 2 201159
18 25 266157
15 16 295722
27 9 82032
4 6 338115
23 22 246916
12 10 147051
20 8 273911
14 10 266463
13 1 151301
10 1 214007
18 5 163710
3 9 94171
25 19 279705
17 19 366469
4 5 207426
10 15 303164
24 26 135086
16 2 92282
1 15 196661
3 27 126155
15 14 181301
9 5 130086
18 12 208468
27 8 283076
5 1 172226
27 14 318030
8 9 290774
18 8 346786
7 10 296891
4 22 159524
24 10 280246
20 14 85296
21 4 166987
23 9 271940
24 27 325105
20 1 74664
4 13 92839
23 13 206926
21 14 209883
9 17 200014
16 3 48568
24 15 221076
13 21 217319
22 6 328496
11 10 216344
16 21 53092
12 11 289870
9 7 242160
25 7 322024
19 21 326732
3 4 171511
19 15 555734
25 21 398476
13 7 137927
26 12 232379
5 13 237392
12 16 129241
16 27 174723
19 2 278494
20 26 36007
22 11 210903
15 26 125600
24 17 93107
1 9 225366
10 25 441901
1 22 216776
20 7 123862
18 27 253950
17 27 232003
23 5 218254
2 23 226053
13 15 198634
8 23 337388
6 19 179963
10 27 192533
21 3 4524
27 20 232734
15 3 277306
12 21 85197
5 25 380650
6 21 263873
13 16 164227
22 9 25024
11 21 213721
10 20 181167
11 9 185879
1 12 228302
20 12 268386
25 3 393952
17 10 310515
4 8 257709
22 13 252363
4 7 107660
1 17 266850
22 10 135525
16 10 114946
9 14 235998
12 3 80673
50 50
5 45 432860
5 49 682785
38 18 654365
35 46 696352
29 50 666555
15 3 363812
26 6 892885
20 13 564588
49 30 908734
48 4 760337
8 11 770282
15 42 306821
27 46 415226
15 41 563159
18 7 350086
33 3 914028
19 10 243501
11 29 726548
9 17 715568
27 24 990966
49 18 531902
29 41 20984
19 17 892780
29 45 513148
34 31 619080
37 3 903104
5 50 874498
32 34 632770
3 4 796128
19 42 450436
33 23 470049
17 46 714168
7 34 202587
13 50 686232
32 49 411306
19 20 401579
11 13 526247
45 49 537708
46 23 802876
13 18 780418
34 21 867452
4 7 446262
5 12 928750
8 40 128186
34 50 762219
32 24 598135
31 29 835061
8 24 632527
7 1 595438
46 12 790366
16 50
7 9 134036
11 12 248789
3 15 202055
11 9 300908
4 16 205216
15 10 192381
9 8 334301
15 2 80972
13 9 217549
6 3 225490
2 16 263371
2 9 229271
16 12 227059
3 2 270192
2 8 318494
10 13 85057
3 5 205885
4 5 27394
5 13 133084
14 5 243670
11 14 422039
1 3 103082
4 10 244168
4 1 75409
11 1 281172
11 16 410979
1 13 197813
15 4 53154
7 6 8108
15 11 204129
6 14 263275
7 5 11497
3 12 233880
7 15 37257
4 12 97814
3 4 178491
5 16 232610
13 6 152689
14 1 183616
13 7 144581
14 15 217910
4 6 46999
7 1 114300
6 10 197169
16 3 232889
7 3 217382
9 12 192959
11 2 285101
15 13 107324
6 8 208373
42 861
16 41 140345
17 5 80528
8 24 116670
14 3 83877
20 36 212252
30 34 28752
24 6 46849
1 35 37102
39 40 145827
12 2 90854
22 28 95830
40 31 90589
24 12 9316
15 28 219026
28 6 28742
41 38 131014
2 38 34680
17 19 119797
30 1 52925
10 16 96689
37 8 81085
42 26 104011
34 8 108331
34 16 126496
16 3 194101
3 29 160638
24 29 106189
19 22 157577
20 31 116853
7 33 171697
40 36 133392
4 26 135614
9 37 89552
24 21 36316
19 39 170906
26 5 143060
22 24 93583
5 16 146633
10 27 3926
8 14 124582
6 21 52432
26 37 50227
40 14 46649
31 5 140263
15 40 182172
39 1 153906
26 25 75164
2 15 254096
7 24 173945
25 33 60551
34 37 27246
17 41 93982
11 31 66931
20 42 98075
41 4 147243
4 34 88288
35 30 41681
26 2 165440
6 23 86080
37 20 120592
28 19 65715
25 31 74845
42 24 36846
2 30 103470
37 36 140731
12 18 128276
9 17 68188
28 17 58050
1 24 32514
14 37 43497
37 25 52685
34 17 18165
31 13 161820
20 41 103181
13 9 142371
14 2 106128
27 2 123589
26 30 106225
10 11 35482
32 41 83692
22 9 31554
7 42 194113
42 23 91729
36 21 143416
42 4 59781
9 19 127201
35 42 28991
16 25 124270
38 11 93098
39 3 192521
33 14 31701
23 36 172278
15 4 240062
16 14 142740
13 34 103843
8 4 171047
8 15 232927
32 19 109507
30 6 47518
18 6 103933
32 36 123314
26 6 94008
10 37 55078
17 33 33615
30 41 104569
36 6 141504
38 40 85595
24 5 86452
37 3 90034
15 11 217042
24 2 98216
11 20 94510
20 38 136260
14 29 114101
15 24 172558
30 32 36627
41 29 49377
13 17 122008
36 19 216165
15 37 189511
27 11 39408
34 29 97850
18 11 77175
25 14 73605
11 25 7914
30 19 122203
31 24 70484
22 38 136774
32 3 75501
38 7 205053
37 28 42787
11 42 36761
18 36 200564
14 4 104539
25 2 106104
11 23 59312
23 27 86524
18 14 145504
41 42 90020
37 22 57998
7 14 181857
2 36 205316
9 5 57127
8 18 59710
1 14 40424
22 5 88681
7 40 196004
19 18 120017
31 17 80310
20 21 68852
42 6 10003
29 6 121937
39 8 117590
29 5 135229
32 21 20102
13 20 173411
36 8 184147
3 20 164439
24 20 105152
7 21 177833
2 22 106722
13 16 118562
35 15 151290
17 35 31094
41 7 150622
22 40 100480
6 38 93707
28 34 55635
32 23 82592
32 40 38273
31 9 85813
25 40 30738
16 39 194261
22 18 82797
42 8 121676
5 27 111825
36 29 169161
23 9 24694
4 37 113580
18 16 209346
32 2 82002
9 33 81223
1 25 69988
42 40 1891
12 19 112194
21 3 95603
11 2 98190
16 37 135585
35 4 88772
13 32 111718
28 4 95968
27 9 61830
29 4 163863
17 29 116015
10 21 57763
1 29 122023
28 8 118917
23 5 81821
37 2 117123
28 38 95082
3 40 98024
38 9 105220
34 32 7875
28 2 96206
37 27 59004
3 10 97412
20 26 132194
31 33 77595
39 6 133950
28 18 75202
22 20 62594
28 13 114081
26 14 67964
16 35 121019
29 33 113300
34 1 24173
21 30 56729
9 4 116430
20 29 109142
19 26 130981
30 23 119219
6 17 56675
25 35 57838
4 20 147446
27 6 12650
27 24 42051
2 21 102104
16 7 283528
18 10 112657
22 32 89452
33 13 119293
11 32 45776
5 3 145739
7 8 133122
32 31 70020
16 23 166633
34 9 65773
11 6 26758
17 20 99228
28 42 38745
5 11 75810
15 21 192196
18 23 134199
21 22 69350
19 7 267238
12 7 166583
15 34 164219
30 13 115409
33 41 91267
6 37 63802
12 15 163242
32 1 16298
3 9 133399
30 8 135132
31 21 90122
13 29 189828
39 10 142657
9 39 126057
1 6 62683
13 23 167065
21 33 43427
12 35 11952
37 35 38221
40 35 30882
32 28 47760
32 6 46385
15 10 181560
23 31 110507
41 28 55243
37 42 53799
10 19 83385
42 1 52680
32 37 35121
1 13 128016
26 23 125835
3 23 158101
21 17 30392
39 25 115089
24 39 138072
7 28 205491
7 20 172629
34 2 89903
40 18 115827
15 17 182384
4 24 96627
6 3 106136
14 41 92068
4 27 54576
27 42 5205
8 25 124847
13 19 160000
26 10 102732
18 27 116583
18 39 134696
22 3 146622
10 24 38125
27 22 93384
41 27 92667
26 24 85812
17 18 133241
23 20 55734
3 28 122625
4 1 112461
24 32 16214
29 30 126602
19 38 156829
27 17 51877
15 39 115337
25 17 63997
10 33 45236
12 28 56612
19 25 55817
16 26 169345
13 12 102866
25 6 18860
11 34 53651
18 5 152985
32 38 47322
39 41 53916
38 8 140406
27 36 136706
38 25 101012
18 13 158461
33 23 105917
7 17 168021
40 41 91911
5 19 139541
30 36 144191
25 15 209128
29 40 116383
30 15 192971
7 23 166283
6 40 11894
19 23 123043
27 16 100615
2 3 157503
5 30 106865
18 7 192832
23 25 67226
16 20 172979
32 7 157731
1 27 57885
34 40 30398
15 32 172094
8 40 123567
15 9 230014
39 27 146583
36 38 170638
30 14 45003
41 34 75817
34 35 12929
26 13 177148
16 28 134155
20 10 96796
22 34 85244
19 1 125805
27 13 80541
9 1 74196
16 29 189722
14 9 82024
14 38 71448
34 5 78113
22 25 101760
26 28 69234
36 24 123778
26 17 95638
41 24 84156
9 18 109505
41 6 80017
24 34 8339
12 25 56377
32 4 96163
15 41 169253
19 27 87311
13 38 112228
35 32 20804
17 14 34416
34 19 113171
40 11 38652
7 11 203507
11 37 44771
19 31 124319
11 33 68465
42 17 46672
17 10 47951
4 38 143485
22 42 98589
2 9 75168
12 21 28954
23 21 62490
25 36 160348
29 28 104620
8 31 77346
38 12 56174
22 1 105750
11 8 116933
7 3 223857
3 15 231845
10 9 65756
19 42 84664
9 26 101141
23 17 92882
34 20 96813
2 16 66771
13 22 121838
27 34 33712
27 25 31494
41 23 96835
30 33 13302
33 32 23325
41 26 29000
22 41 40587
39 30 158485
20 2 106208
6 9 74480
11 39 107175
15 20 261032
21 39 132863
26 8 92674
22 39 94503
27 21 61689
42 15 180309
21 9 37796
5 37 105359
12 9 66750
16 1 150648
6 7 204116
24 13 112182
5 14 94364
12 11 54628
1 5 86536
8 10 120397
40 12 29421
23 2 99862
13 2 77548
19 11 63731
22 15 209845
41 36 120473
3 4 154922
14 36 131690
2 5 124649
18 2 171397
1 31 86318
3 36 183075
13 4 135117
34 31 62145
28 39 109159
23 8 79335
30 18 151451
15 7 319875
7 27 193247
3 31 124933
22 29 89964
41 3 138605
35 26 88448
6 34 38510
31 10 89977
15 14 180470
31 26 15328
11 36 168262
25 5 83724
13 5 181956
36 17 133604
14 19 129422
30 7 158379
37 41 48571
41 19 116990
19 20 158241
34 3 67626
40 26 105902
7 34 165606
28 31 68915
21 4 116265
13 42 75336
15 27 185486
17 16 138483
40 21 58375
2 31 152022
41 1 99990
38 34 55197
7 35 178535
33 26 92923
13 10 76615
16 12 125498
42 16 97968
13 35 104327
12 1 25150
5 33 93563
20 9 31040
5 42 106620
18 26 82436
12 20 97790
36 35 102510
33 16 141925
30 40 41964
42 14 44758
25 34 57354
8 1 128837
37 21 55223
36 15 48795
23 29 102796
38 5 117560
17 38 37032
22 35 96219
19 3 168560
17 1 26588
6 12 37533
39 29 103293
30 16 135483
9 16 141939
32 18 122951
35 19 113655
30 11 74276
31 12 61168
35 21 40906
27 38 88909
27 31 93903
21 25 33588
22 16 173493
33 4 102746
13 37 129135
38 16 101451
34 26 77473
21 38 67424
12 26 76496
22 17 99742
14 32 24126
21 19 89405
19 15 264945
21 42 56484
4 40 61672
29 10 113213
14 23 106718
34 18 129253
8 13 98751
35 10 30270
11 17 56066
35 3 80555
29 26 51033
29 37 70604
39 33 145183
5 4 166401
1 7 141433
32 25 53690
42 9 67035
24 23 98806
25 7 211421
23 37 104083
42 38 83704
36 28 170246
10 25 27568
19 2 161921
6 15 190295
3 18 192041
35 28 67736
28 14 71886
12 29 96873
3 13 171469
40 9 68926
28 25 9898
22 36 161060
24 9 74112
9 29 78102
32 9 57898
34 36 115439
21 41 78933
24 3 59287
30 38 68797
9 36 181212
12 23 91444
1 26 101646
39 26 82916
6 19 74661
34 21 27977
7 4 247823
8 22 23087
27 12 32735
22 23 56248
3 12 68603
41 10 88741
41 12 74840
10 22 97310
8 20 85681
12 8 107354
22 30 114013
21 26 92924
5 6 102568
17 24 26504
28 24 63338
14 24 24590
28 21 27658
22 4 147960
28 40 40636
19 29 88614
2 29 153270
18 37 102011
3 27 100374
35 14 29180
5 40 108511
42 33 43957
42 29 114492
42 39 143936
24 19 109257
10 42 1279
37 31 34899
31 38 117342
8 27 116471
28 11 1984
26 15 166908
13 15 255617
40 23 93620
36 33 130889
9 35 78702
7 29 200013
28 10 37466
28 5 77794
7 31 164294
29 15 217941
3 17 85791
22 11 93846
7 36 271095
13 40 73445
22 14 101495
40 33 45848
25 42 28847
38 10 84983
39 2 201225
2 8 129809
2 42 118384
21 29 115898
40 20 99966
31 16 154017
7 10 195392
6 22 106034
29 25 110550
16 36 223529
5 8 111768
27 32 41587
33 19 116368
30 27 34891
6 20 105520
33 8 123781
1 28 64058
8 35 119306
13 6 85339
9 8 54641
39 32 137608
37 40 55690
36 39 66557
15 16 240292
28 33 70449
27 26 106658
8 17 103374
10 1 53959
8 3 169709
31 15 182236
34 33 15450
11 21 25674
41 31 13672
27 35 34196
5 21 50136
42 31 88698
33 15 179669
36 31 133456
11 1 62074
33 3 52176
10 36 132780
41 8 63674
18 33 144703
20 1 105236
37 1 51419
35 29 108825
24 18 137592
21 16 154452
29 11 102636
32 10 37661
31 29 35705
12 30 29729
29 32 105725
11 26 67250
20 25 102424
24 40 38737
25 13 104183
24 11 61354
41 35 86792
17 4 106453
10 30 38794
38 29 153047
26 22 69587
18 20 140545
6 10 8724
34 23 90467
37 7 168033
38 24 63536
20 32 88945
9 28 65454
4 31 148479
1 36 139612
17 30 31758
11 3 120641
3 42 96133
21 13 131820
41 5 129069
32 26 85348
12 32 8852
12 17 19142
4 23 141100
39 13 202064
20 5 80140
30 28 76260
5 7 163168
12 39 128756
10 4 58502
22 12 84267
14 12 17228
24 33 7111
23 35 97235
32 42 36382
19 8 179727
38 37 82443
24 37 35585
8 29 91113
37 12 26269
42 36 131501
28 23 61296
19 40 86555
3 26 140276
6 14 54761
41 2 147318
10 40 3170
40 27 7096
22 31 54259
39 4 167964
16 32 134350
40 2 120275
37 19 108502
4 11 93984
33 38 70647
21 14 44228
5 32 70246
33 6 53960
34 10 29786
13 36 206837
12 33 16427
9 30 94525
20 35 109742
15 38 219416
11 9 63470
14 10 46037
8 6 129121
17 37 45411
18 25 85089
25 24 53440
23 15 221058
1 23 98890
13 14 120094
35 33 28379
40 16 99859
26 36 118128
25 30 66362
2 4 178165
11 14 69902
33 1 39623
13 11 112097
33 20 112263
30 37 55998
14 27 49963
21 1 36400
41 13 148148
16 4 155201
39 7 204538
13 7 231873
18 15 249344
1 40 54571
18 38 170273
37 33 42696
38 35 68126
7 2 216757
20 30 125565
29 18 31403
8 32 112539
3 1 91799
25 41 61173
26 7 179622
17 39 147898
1 18 139249
41 18 80780
21 8 92437
16 24 134814
19 4 141887
2 10 119663
7 9 141589
39 38 184930
9 41 72141
33 22 100694
3 25 112727
27 20 92870
10 5 107899
27 29 109287
17 2 71712
39 37 102487
18 35 140228
12 42 27530
4 12 87311
31 35 73120
17 32 10290
34 39 129733
31 14 78396
6 31 93689
39 20 157097
21 18 102849
2 6 124948
38 26 132670
11 41 53259
25 4 86070
5 12 79090
3 38 122823
35 5 91042
30 3 65478
4 6 67245
1 2 98300
34 42 28507
22 7 110059
36 5 193552
23 10 90450
23 39 105721
5 15 242332
4 18 171159
1 15 180017
36 4 191282
16 8 196580
30 31 90897
30 24 20413
2 33 105327
35 24 21268
16 19 180074
18 31 67108
35 2 102806
25 9 71384
6 16 105413
39 5 182985
28 27 41392
39 31 67588
23 38 129914
30 4 89444
40 17 48563
42 18 113936
35 6 38994
14 34 16251
35 11 65752
28 20 96494
20 14 113064
35 39 140708
12 34 977
33 27 48170
16 11 132171
1 38 63620
12 10 28809
39 14 145984
42 30 40073
12 36 114462
38 196
15 3 305195
1 2 325108
1 31 226461
33 4 191243
30 37 195073
24 5 53861
35 36 213136
9 32 207513
38 4 135632
22 7 210278
8 38 294917
7 33 230981
17 30 262389
9 18 65726
28 18 103149
33 32 204843
8 35 253637
14 11 224198
31 17 188213
34 19 28633
8 1 187352
5 35 123597
9 37 228571
1 26 181548
26 32 293506
6 21 306615
36 6 138052
14 36 145875
29 30 325012
28 24 154148
6 16 209093
6 19 234006
15 18 199898
16 17 195290
30 11 321845
19 33 229961
23 31 305058
2 24 168037
9 34 112791
2 17 303537
25 22 150352
5 4 86706
34 6 205373
11 3 178556
2 18 232476
33 38 311785
26 34 69637
19 4 73936
20 19 197074
36 29 109214
11 37 258839
22 21 281867
14 27 89945
6 12 215437
23 27 268561
15 34 172961
24 32 274677
18 4 72240
1 33 141578
27 15 245585
11 35 192108
37 13 175307
29 31 231413
29 37 190772
16 24 227752
32 4 235879
31 33 239347
37 35 214574
25 17 171291
8 32 299310
19 11 171692
5 33 166167
18 35 195465
31 37 222595
36 16 164613
8 24 258062
18 22 188544
17 1 38248
8 7 292075
16 7 322724
12 31 100279
6 31 235302
1 15 274684
33 22 20703
31 13 212546
29 5 99795
12 15 162897
22 1 120875
18 25 103758
26 31 159852
1 6 145623
32 34 248204
12 29 151262
5 18 71868
20 29 178021
14 35 67261
14 30 291870
34 5 41403
20 13 209255
13 14 191921
7 3 206961
5 31 131618
11 2 282850
31 32 338419
25 10 218585
13 8 225373
15 21 349452
32 38 206989
38 36 239132
24 29 45934
35 4 199968
7 14 185903
28 27 259051
4 31 135518
25 28 132177
17 7 127651
22 17 82627
8 5 229391
5 36 170078
25 27 178171
9 7 261454
20 23 251666
18 17 145063
27 5 146281
16 4 199453
9 11 30268
26 19 98270
21 34 230634
29 34 141198
31 16 264493
29 10 286490
13 6 138026
8 21 424840
17 21 199240
34 38 110457
4 37 177683
37 8 320368
20 36 163209
4 7 235662
1 25 184690
13 32 165575
34 23 214843
25 7 180846
1 13 53617
28 6 156289
21 37 363014
23 36 182859
12 30 188850
35 28 169059
16 3 209775
21 18 269856
22 38 291082
27 26 118047
32 22 225546
23 25 141550
3 1 304379
23 21 382562
23 18 245308
38 30 289243
3 17 290296
28 7 235320
15 30 25953
15 35 331409
25 30 268574
13 29 155260
2 34 205539
10 13 267623
22 13 113278
21 25 303927
10 38 255749
2 37 312875
14 16 255417
25 5 31890
35 29 174580
16 37 290058
10 32 369331
13 19 150964
3 30 279242
22 3 323882
22 15 166125
12 36 138739
19 22 209258
24 33 112306
5 2 221898
26 9 165828
34 12 10064
35 26 95363
4 6 187198
17 8 225600
2 28 191145
12 22 190689
27 8 234567
36 9 103126
27 24 179576
10 7 159955
24 18 125729
32 275
15 1 77784
26 2 102674
23 32 203151
27 19 173221
31 11 91716
17 29 103315
30 14 105242
14 13 98556
29 18 63292
15 27 122768
7 12 170238
29 20 42864
7 6 151171
23 21 246620
24 4 117095
25 4 222345
1 2 125228
25 18 140326
11 17 107785
19 13 202562
18 8 150775
22 26 109603
31 25 111982
7 27 160368
22 30 87827
12 14 201059
11 23 215838
7 32 207488
17 23 260197
7 5 171885
30 19 56842
5 32 124143
15 17 74340
8 10 155765
19 26 165673
32 27 79491
18 15 89373
17 2 184176
26 27 115606
31 21 227627
1 24 79762
3 17 167124
23 10 164900
15 7 92656
16 6 154885
14 23 213385
6 29 91158
9 3 128073
22 12 153123
18 10 4990
28 17 136582
25 15 107228
9 18 144156
9 12 217791
24 23 183879
25 16 180394
22 4 190581
10 7 131963
6 28 14371
15 4 115117
31 1 82538
1 14 50256
18 6 74089
6 3 24455
24 26 91173
17 25 153741
